news_text,d_pol,doc_id,company_name,positive,negative,neutral,sents,s_pol,terms_neg,terms_pos
,,28076,Acer Inc,,,,6 AX200 + BT 50 for smooth  internet connectivity,Positive,[],['smooth']
,,28076,Acer Inc,,,,Work smarter and secure: The laptop is equipped  with Windows 10 Microsoft Office 2019 DTS Audio featuring optimized bass response and micro-speaker distortion prevention  for optimum  sound experience,Positive,[],"['equipped', 'prevention', 'optimum']"
,,28076,Acer Inc,,,,It also allows interaction with Cortana while the device is in Modern  Standby mode,Positive,[],['Modern']
,,28076,Acer Inc,,,,Password free access gives users quicker  access to the notebook,Positive,[],['quicker']
,,28076,Acer Inc,,,,Pricing and Availability: Swift  3 is available in Silver color at a starting price from Rs 59999 on Acer E-store https://storeacercom/en-in/  and authorized retail outlets,Positive,[],['Swift']
"New Delhi : The notebook comes with the latest AMD Ryzen 4000 series mobile processor with Radeon graphics. It also includes a max of 1TB SSD and up to 16GB RAM. ""The fact that Swift 3 weighs only 1.2 kg making it super portable, ideal for slipping in a bag and working on the go,"" Chandrahas Panigrahi, CMO and Consumer Business Head, Acer India said in a statement. Acer Swift 3 houses a narrow-bezel display, offering 82.73 per cent screen-to-body ratio with a 14-inch Full HD IPS display and 15.95 mm thin chassis. It features Dual band WIFI-6 which aims to improve the average network throughout by up to 3 times and reduces latency up to 75 per cent compared to WiFi-5. The device is equipped with Windows 10, Microsoft Office 2019, DTS Audio and micro-speaker distortion prevention for optimum sound experience. The laptop supports Windows Hello through fingerprint readers for fast and secure logins. It has Wake on Voice (WoV) feature which enables users to activate Windows 10 with just their voice, even when the screen is off.
",Negative,28082,Acer Inc,[0.111],[0.333],[0.167],Acer Swift  3 houses a narrow-bezel display offering 8273 per cent screen-to-body ratio with a 14-inch Full HD IPS display and 1595 mm thin  chassis,Negative,['thin'],['Swift']
,,28082,Acer Inc,,,,It features Dual band WIFI-6 which aims to improve  the average network throughout by up to 3 times and reduces latency  up to 75 per cent compared to WiFi-5,Negative,['latency'],['improve']
,,28082,Acer Inc,,,,The device is equipped  with Windows 10 Microsoft Office 2019 DTS Audio and micro-speaker distortion prevention  for optimum  sound experience,Positive,[],"['equipped', 'prevention', 'optimum']"
"EUROPE: So far this year Stadler has awarded ABB orders worth more than US$180m to provide traction systems and battery energy storage for locomotives and trainsets to be supplied to operators in Europe and North America. This total includes customised electrical equipment for the 71 multiple-units that Stadler is building for Transport for Wales services in the UK. The order covers 11 Flirt diesel multiple-units as well as 24 trimode units equipped for 25 kV 50 Hz, diesel or lithium-ion battery operation on routes with no or discontinuous electrification. It also includes equipment for 36 three-car Citylink tram-train vehicles to operate Cardiff Valleys services. These will have ABB traction equipment and energy storage to enable off-wire operation including potentially street-running. ABB is also to supply traction equipment for more than 100 regional trains and locomotives Stadler is supplying to Germany, Hungary, Italy, Slovenia, Canada and the USA. With our recently inaugurated production facility for energy storage systems in Baden, Switzerland, ABB has expanded its technology and market leadership in the field of sustainable mobility. We can supply the entire traction chain from a single source, explained Morten Wierod, President of ABBs Motion Business. ABB has many years of experience in energy storage systems for a wide variety of applications such as in power grids or solar systems. We have now successfully integrated energy efficient and advanced traction equipment with batteries in modern trains in partnership with Stadler.
",Positive,28068,ABB Ltd,[0.7],[0.15],[0.05],So far this year Stadler has awarded  ABB orders worth  more than US$180m to provide  traction  systems and battery energy storage for locomotives and trainsets to be supplied to operators in Europe and North America,Positive,[],"['awarded', 'worth', 'provide', 'traction']"
,,28068,ABB Ltd,,,,The order covers 11 Flirt  diesel multiple-units as well as 24 trimode units equipped  for 25 kV 50 Hz diesel or lithium-ion battery operation on routes with no or discontinuous electrification,Negative,['Flirt'],['equipped']
,,28068,ABB Ltd,,,,These will have ABB traction  equipment and energy storage to enable  off-wire operation including potentially street-running,Positive,[],"['traction', 'enable']"
,,28068,ABB Ltd,,,,ABB is also to supply traction  equipment for more than 100 regional trains and locomotives Stadler is supplying to Germany Hungary Italy Slovenia Canada and the USA,Positive,[],['traction']
,,28068,ABB Ltd,,,,With our recently inaugurated production facility for energy storage systems in Baden Switzerland ABB has expanded  its technology and market leadership in the field of sustainable  mobility,Positive,[],"['expanded', 'sustainable']"
,,28068,ABB Ltd,,,,We can supply the entire traction  chain from a single source explained Morten Wierod President of ABBs Motion Business,Positive,[],['traction']
,,28068,ABB Ltd,,,,ABB has many years of experience in energy storage systems for a wide variety  of applications such as in power grids or solar systems,Positive,[],['variety']
,,28068,ABB Ltd,,,,We have now successfully integrated  energy efficient  and advanced traction  equipment with batteries in modern  trains in partnership  with Stadler,Positive,[],"['integrated', 'efficient', 'traction', 'modern', 'partnership']"
"Ashoka Buildcon receives provisional certificate for NHAI project Mumbai, May 29 (UNI) Infrastructure major, Ashoka Buildcon Ltd had announced the declaration of March 31, 2020 as the Commercial Operation Date (CoD) for its Hybrid Annuity Mode (HAM) Project of National Highways Authority of India ('NHAI') on May 28, 2020, for the Project viz. 4/6 laning of Kharar to Ludhiana section of NH-95 (new NH-05) from Kharar km. 10+185 (design chainage) to Samrala Chowk, Ludhiana km. 86+199 (design chainage) in the State of Punjab on Hybrid Annuity mode ('Project'). The Project is executed by Ashoka Kharar Ludhiana Road Ltd, (SPV) a Wholly Owned Subsidiary of Ashoka Concessions Ltd, a Subsidiary of the Co. Consequent to the declaration of CoD, the SPV is eligible for receipt of Annuity payments from NHAI within 6 months from the date of achievement of CoD i.e.6 months from March 31, 2020.
",Negative,28058,Ashoka Buildcon Ltd,[],[0.25],[0.208],The Project is executed by Ashoka Kharar Ludhiana Road Ltd SPV a Wholly Owned Subsidiary of Ashoka Concessions  Ltd a Subsidiary of the Co Consequent to the declaration of CoD the SPV is eligible for receipt of Annuity payments from NHAI within 6 months from the date of achievement  of CoD ie6 months from March 31 2020,Negative,['Concessions'],['achievement']
"ARCs Research Director, Mark Sen Gupta, recently interviewed Matilda Steiner-Arvidsson, Global Product Manager for Manufacturing Operations Management Solutions, with ABB. They discussed the challenges of operator procedures, customer expectations, keeping pace with trends, and how ABBs recently released Ability Augmented Field Procedures solution addresses all of these. This blog captures the key points of their conversation. You can also listen to this podcast here. Responding to Customer Requirements Marks opening query was What prompted you to create this product? What did your customers tell you? ABB works with a wide range of customers across both process and energy industries, and one thing they have in common is the drive for improving operational performance, said Matilda. Further, she said that when executing manual procedures, human errors emerge as the main challenge. Even in highly automated operations there are some areas that rely on manual execution, and when people are involved, errors are likely to happen. Although standard operating procedures (SOPs) are used to mitigate errors, avoid unnecessary downtimes and safety incidents, these are not always followed. So, the main challenge remains in finding ways to reduce human errors. Customers are looking for a more integrated and flexible approach to SOPs to reduce the possibility of making mistakes by working on the right asset, in the right sequence, and doing the right things, she said. Another challenge that ABBs customers mention is a lack of real-time information when they are out in the field. What they expect is reliable real-time information, field work synchronized with the control system, and simplified collaboration between the field operator and control room operator. Changes in the Last Ten Years Mark said that these are not new issues and several companies have provided solutions to address these. So, what has changed in the last ten years? Matilda agreed that these are not new issues. But what has changed in the last ten years is technology. And two things that have significantly helped this course are: mobility (industrial grade tablets, smartphones, and emergence of wearables, like HoloLens); and the combination of industrial Wi-fi and IT. Mobility has emerged as a megatrend in the industrial space, as it provides connectivity for operators, she added. How ABBs Ability Augmented Field Procedures Solution Solves These Problems The Augmented Field Procedure mobile app (tablet, smart phone) is a step change in the way work is done from the traditional paper-driven way, explained Matilda. The operator gets an up-to-date view on the scheduled jobs and step-by-step assistance when executing the procedures. So, theres no hassle about latest versions or having it copied and distributed. In addition to that, on the mobile app, the operator also has easy access to supporting information (pictures and manuals) and can leverage the built-in camera to take pictures of the procedural steps or QR code to ensure that the work is being done properly. Further, she said that the core capability of the solution is integration to the control system. The operator gets real-time field information to capture values automatically and is able to interact with the control system to execute procedures in a synchronized manner. This improves work efficiency and reduces the need to have back and forth radio communication between the control room and field. While the solution supports the users, it also ensures that the work is done in the right way. It has features, like voice synthesis and an industrial chatbot, to support the operators too. In this context, Matilda spoke about the HoloLens application that has capabilities similar to that of mobile apps, but in addition, it also has augmented reality (AR). This enables hands-free operations and see field data in the augmented context of the physical area of their view. This is an eye-opener and very powerful when it comes to work and training, she said. Further, Matilda said that HoloLens could be used for remote consultation. The offering includes insights and facilitates collaboration with offsite experts and enables integration with other applications. Responding to Customer Needs Traditionally, these solutions take a lot of effort to implement. Has ABB addressed this aspect? And what about large companies vs. small, single site users? asked Mark. One clear customer requirement is a high degree of self-service, said Matilda. So, the workflow is simplified and can be done without an ABB expert on site. The customer also has the option of using preconfigured templates that can be reused as building blocks. She explained that this enables enterprise-level and global rollouts and supports sharing procedures across sites and delivering comprehensive global solutions. Current Installations Matilda said that current installations include customers in the chemicals space. The main objective is to improve operational procedures; to do things in the right sequence with the control systems. This will help to avoid errors and ensure that procedures are correctly followed; and also reduce the need for communication with the control room.
",Positive,28063,ABB Ltd,[0.512],[0.183],[0.085],What did your customers tell you? ABB works with a wide range of customers across both process and energy industries and one thing they have in common is the drive for improving  operational performance said Matilda,Positive,[],['improving']
,,28063,ABB Ltd,,,,Further she said that when executing manual procedures human errors  emerge as the main challenge,Negative,['errors'],[]
,,28063,ABB Ltd,,,,Even in highly automated  operations there are some areas that rely  on manual execution and when people are involved errors  are likely to happen,Positive,['errors'],"['automated', 'rely']"
,,28063,ABB Ltd,,,,Although standard operating procedures SOPs are used to mitigate  errors  avoid unnecessary  downtimes and safety incidents these are not always followed,Negative,"['errors', 'unnecessary']",['mitigate']
,,28063,ABB Ltd,,,,So the main challenge remains in finding ways to reduce  human errors ,Negative,['errors'],['reduce']
,,28063,ABB Ltd,,,,Customers are looking for a more integrated  and flexible approach to SOPs to reduce  the possibility of making mistakes by working on the right  asset in the right  sequence and doing the right  things she said,Positive,[],"['integrated', 'reduce', 'right', 'right', 'right']"
,,28063,ABB Ltd,,,,Another challenge that ABBs customers mention is a lack  of real-time information when they are out in the field,Negative,['lack'],[]
,,28063,ABB Ltd,,,,What they expect is reliable  real-time information field work synchronized with the control  system and simplified  collaboration between the field operator and control  room operator,Positive,[],"['reliable', 'control', 'simplified', 'control']"
,,28063,ABB Ltd,,,,Changes in the Last Ten Years Mark said that these are not new issues and several companies have provided  solutions to address these,Positive,[],['provided']
,,28063,ABB Ltd,,,,And two things that have significantly  helped this course are: mobility industrial grade tablets smartphones and emergence of wearables like  HoloLens; and the combination of industrial Wi-fi and IT,Positive,[],"['significantly', 'like']"
,,28063,ABB Ltd,,,,Mobility has emerged as a megatrend in the industrial space as it provides  connectivity for operators she added,Positive,[],['provides']
,,28063,ABB Ltd,,,,How ABBs Ability Augmented Field Procedures Solution Solves These Problems ,Negative,['Problems'],[]
,,28063,ABB Ltd,,,,The Augmented Field Procedure mobile app tablet smart  phone is a step change in the way work is done from the traditional paper-driven way explained Matilda,Positive,[],['smart']
,,28063,ABB Ltd,,,,So theres no hassle  about latest versions or having it copied and distributed,Positive,[],['hassle']
,,28063,ABB Ltd,,,,In addition to that on the mobile app the operator also has easy  access to supporting  information pictures and manuals and can leverage  the built-in camera to take pictures of the procedural steps or QR code to ensure  that the work is being done properly,Positive,[],"['easy', 'supporting', 'leverage', 'ensure']"
,,28063,ABB Ltd,,,,Further she said that the core capability  of the solution is integration to the control  system,Positive,[],"['capability', 'control']"
,,28063,ABB Ltd,,,,The operator gets real-time field information to capture values automatically and is able  to interact with the control  system to execute procedures in a synchronized manner,Positive,[],"['able', 'control']"
,,28063,ABB Ltd,,,,This improves  work efficiency and reduces the need to have back and forth radio communication between the control  room and field,Positive,[],"['improves', 'control']"
,,28063,ABB Ltd,,,,While the solution supports the users it also ensures that the work is done in the right  way,Positive,[],['right']
,,28063,ABB Ltd,,,,It has features like  voice synthesis and an industrial chatbot to support the operators too,Positive,[],['like']
,,28063,ABB Ltd,,,,This enables hands-free operations and see field data in the augmented context of the physical area of their view,,,
,,28063,ABB Ltd,,,,This is an eye-opener and very powerful  when it comes to work and,Positive,[],['powerful']
,,28063,ABB Ltd,,,,And what about large  companies vs small single site users? asked Mark,Positive,[],['large']
,,28063,ABB Ltd,,,,So the workflow is simplified  and can be done without an ABB expert on site,Positive,[],['simplified']
,,28063,ABB Ltd,,,,She explained that this enables enterprise-level and global rollouts and supports sharing procedures across sites and delivering comprehensive  global solutions,Positive,[],['comprehensive']
,,28063,ABB Ltd,,,,The main objective is to improve  operational procedures; to do things in the right  sequence with the control  systems,Positive,[],"['improve', 'right', 'control']"
,,28063,ABB Ltd,,,,This will help  to avoid errors  and ensure  that procedures are correctly  followed; and also reduce  the need for communication with the control  room,Positive,['errors'],"['help', 'ensure', 'correctly', 'reduce', 'control']"
"ARCs Research Director, Mark Sen Gupta, recently interviewed Matilda Steiner-Arvidsson, Global Product Manager for Manufacturing Operations Management Solutions, with ABB. They discussed the challenges of operator procedures, customer expectations, keeping pace with trends, and how ABBs recently released Ability Augmented Field Procedures solution addresses all of these. This blog captures the key points of their conversation. You can also listen to this podcast here. Responding to Customer Requirements Marks opening query was What prompted you to create this product? What did your customers tell you? ABB works with a wide range of customers across both process and energy industries, and one thing they have in common is the drive for improving operational performance, said Matilda. Further, she said that when executing manual procedures, human errors emerge as the main challenge. Even in highly automated operations there are some areas that rely on manual execution, and when people are involved, errors are likely to happen. Although standard operating procedures (SOPs) are used to mitigate errors, avoid unnecessary downtimes and safety incidents, these are not always followed. So, the main challenge remains in finding ways to reduce human errors. Customers are looking for a more integrated and flexible approach to SOPs to reduce the possibility of making mistakes by working on the right asset, in the right sequence, and doing the right things, she said. Another challenge that ABBs customers mention is a lack of real-time information when they are out in the field. What they expect is reliable real-time information, field work synchronized with the control system, and simplified collaboration between the field operator and control room operator. Changes in the Last Ten Years Mark said that these are not new issues and several companies have provided solutions to address these. So, what has changed in the last ten years? Matilda agreed that these are not new issues. But what has changed in the last ten years is technology. And two things that have significantly helped this course are: mobility (industrial grade tablets, smartphones, and emergence of wearables, like HoloLens); and the combination of industrial Wi-fi and IT. Mobility has emerged as a megatrend in the industrial space, as it provides connectivity for operators, she added. How ABBs Ability Augmented Field Procedures Solution Solves These Problems The Augmented Field Procedure mobile app (tablet, smart phone) is a step change in the way work is done from the traditional paper-driven way, explained Matilda. The operator gets an up-to-date view on the scheduled jobs and step-by-step assistance when executing the procedures. So, theres no hassle about latest versions or having it copied and distributed. In addition to that, on the mobile app, the operator also has easy access to supporting information (pictures and manuals) and can leverage the built-in camera to take pictures of the procedural steps or QR code to ensure that the work is being done properly. Further, she said that the core capability of the solution is integration to the control system. The operator gets real-time field information to capture values automatically and is able to interact with the control system to execute procedures in a synchronized manner. This improves work efficiency and reduces the need to have back and forth radio communication between the control room and field. While the solution supports the users, it also ensures that the work is done in the right way. It has features, like voice synthesis and an industrial chatbot, to support the operators too. In this context, Matilda spoke about the HoloLens application that has capabilities similar to that of mobile apps, but in addition, it also has augmented reality (AR). This enables hands-free operations and see field data in the augmented context of the physical area of their view. This is an eye-opener and very powerful when it comes to work and training, she said. Further, Matilda said that HoloLens could be used for remote consultation. The offering includes insights and facilitates collaboration with offsite experts and enables integration with other applications. Responding to Customer Needs Traditionally, these solutions take a lot of effort to implement. Has ABB addressed this aspect? And what about large companies vs. small, single site users? asked Mark. One clear customer requirement is a high degree of self-service, said Matilda. So, the workflow is simplified and can be done without an ABB expert on site. The customer also has the option of using preconfigured templates that can be reused as building blocks. She explained that this enables enterprise-level and global rollouts and supports sharing procedures across sites and delivering comprehensive global solutions. Current Installations Matilda said that current installations include customers in the chemicals space. The main objective is to improve operational procedures; to do things in the right sequence with the control systems. This will help to avoid errors and ensure that procedures are correctly followed; and also reduce the need for communication with the control room.
",Positive,28056,ABB Ltd,[0.512],[0.183],[0.085],What did your customers tell you? ABB works with a wide range of customers across both process and energy industries and one thing they have in common is the drive for improving  operational performance said Matilda,Positive,[],['improving']
,,28056,ABB Ltd,,,,Further she said that when executing manual procedures human errors  emerge as the main challenge,Negative,['errors'],[]
,,28056,ABB Ltd,,,,Even in highly automated  operations there are some areas that rely  on manual execution and when people are involved errors  are likely to happen,Positive,['errors'],"['automated', 'rely']"
,,28056,ABB Ltd,,,,Although standard operating procedures SOPs are used to mitigate  errors  avoid unnecessary  downtimes and safety incidents these are not always followed,Negative,"['errors', 'unnecessary']",['mitigate']
,,28056,ABB Ltd,,,,So the main challenge remains in finding ways to reduce  human errors ,Negative,['errors'],['reduce']
,,28056,ABB Ltd,,,,Customers are looking for a more integrated  and flexible approach to SOPs to reduce  the possibility of making mistakes by working on the right  asset in the right  sequence and doing the right  things she said,Positive,[],"['integrated', 'reduce', 'right', 'right', 'right']"
,,28056,ABB Ltd,,,,Another challenge that ABBs customers mention is a lack  of real-time information when they are out in the field,Negative,['lack'],[]
,,28056,ABB Ltd,,,,What they expect is reliable  real-time information field work synchronized with the control  system and simplified  collaboration between the field operator and control  room operator,Positive,[],"['reliable', 'control', 'simplified', 'control']"
,,28056,ABB Ltd,,,,Changes in the Last Ten Years Mark said that these are not new issues and several companies have provided  solutions to address these,Positive,[],['provided']
,,28056,ABB Ltd,,,,And two things that have significantly  helped this course are: mobility industrial grade tablets smartphones and emergence of wearables like  HoloLens; and the combination of industrial Wi-fi and IT,Positive,[],"['significantly', 'like']"
,,28056,ABB Ltd,,,,Mobility has emerged as a megatrend in the industrial space as it provides  connectivity for operators she added,Positive,[],['provides']
,,28056,ABB Ltd,,,,How ABBs Ability Augmented Field Procedures Solution Solves These Problems ,Negative,['Problems'],[]
,,28056,ABB Ltd,,,,The Augmented Field Procedure mobile app tablet smart  phone is a step change in the way work is done from the traditional paper-driven way explained Matilda,Positive,[],['smart']
,,28056,ABB Ltd,,,,So theres no hassle  about latest versions or having it copied and distributed,Positive,[],['hassle']
,,28056,ABB Ltd,,,,In addition to that on the mobile app the operator also has easy  access to supporting  information pictures and manuals and can leverage  the built-in camera to take pictures of the procedural steps or QR code to ensure  that the work is being done properly,Positive,[],"['easy', 'supporting', 'leverage', 'ensure']"
,,28056,ABB Ltd,,,,Further she said that the core capability  of the solution is integration to the control  system,Positive,[],"['capability', 'control']"
,,28056,ABB Ltd,,,,The operator gets real-time field information to capture values automatically and is able  to interact with the control  system to execute procedures in a synchronized manner,Positive,[],"['able', 'control']"
,,28056,ABB Ltd,,,,This improves  work efficiency and reduces the need to have back and forth radio communication between the control  room and field,Positive,[],"['improves', 'control']"
,,28056,ABB Ltd,,,,While the solution supports the users it also ensures that the work is done in the right  way,Positive,[],['right']
,,28056,ABB Ltd,,,,It has features like  voice synthesis and an industrial chatbot to support the operators too,Positive,[],['like']
,,28056,ABB Ltd,,,,This enables hands-free operations and see field data in the augmented context of the physical area of their view,,,
,,28056,ABB Ltd,,,,This is an eye-opener and very powerful  when it comes to work and,Positive,[],['powerful']
,,28056,ABB Ltd,,,,And what about large  companies vs small single site users? asked Mark,Positive,[],['large']
,,28056,ABB Ltd,,,,So the workflow is simplified  and can be done without an ABB expert on site,Positive,[],['simplified']
,,28056,ABB Ltd,,,,She explained that this enables enterprise-level and global rollouts and supports sharing procedures across sites and delivering comprehensive  global solutions,Positive,[],['comprehensive']
,,28056,ABB Ltd,,,,The main objective is to improve  operational procedures; to do things in the right  sequence with the control  systems,Positive,[],"['improve', 'right', 'control']"
,,28056,ABB Ltd,,,,This will help  to avoid errors  and ensure  that procedures are correctly  followed; and also reduce  the need for communication with the control  room,Positive,['errors'],"['help', 'ensure', 'correctly', 'reduce', 'control']"
"Back in February, at ISE 2020, we first talked about our new cloud-based subscription platform Barco Insights. Efficiency, reliability and flexibility at the core of remote projector management, that was our promise. Further roll-out of the Barco Insights packages and new features will become gradually available throughout 2020. But the first stage, Barco Insights Monitor, is already standard available on our UDM projectors today. Discover the three ways how it can change your projector management forever. Cloud-based storage of projectors usage data and light source runtimes Do you want to know how many hours your projector has been switched on, or how long its light source has been running? The Barco Insights platform saves two weeks of runtime data. It allows you to keep an eye on your projectors lifetime. And when youre managing an entire fleet of rental devices, the automated cloud-based storage of such information will cut down manual administration between different projects. Real-time information on environmental conditions The Barco projectors have sensors which detect the current ambient temperature and ambient humidity. These factors have a strong effect on the overall performance of the projector and on the devices aging progress. The Barco Insights dashboard gives live information on operating and environmental conditions. It also includes a two-week history graph displaying all changes in temperature and humidity while the projector was switched on and connected to the cloud. Set the flex brightness value in the cloud Barcos UDM and UDX offer the unique Flex² solution. The integrated feature allows you to tune and lock the projectors brightness and resolution for a specific project. Rental companies can cover a wider range of shows with fewer projectors in their fleet, and other ProAV installations benefit from the increased versatility this feature brings to their investment. The Barco Insights platform now gives you the ability to configure the Flex² brightness value in the cloud at any time and wherever you are. Extra advantages * To make these functionalities available on your projector, registration and activation is required first. You can find more details here The free Barco Insights Monitor license even has some more additional features to offer. You can take custom notes on a specific projector, e.g. mentions of damages or additional runtime information, and save it in the cloud to facilitate the QA process. So no more error-prone e-mails with serial numbers, or post-its on flight cases. And the online platform gives a central view of what firmware your projector fleet is on, enabling quick insights into which device is up-to-date and which ones still need to be upgraded.
",Positive,28059,Barco,[0.348],[0.261],[0.087],Back in February at ISE 2020 we first talked about our new cloud-based subscription platform Barco Insights,,,
,,28059,Barco,,,,Efficiency  reliability and flexibility  at the core of remote projector management that was our promise ,Positive,[],"['Efficiency', 'flexibility', 'promise']"
,,28059,Barco,,,,Cloud-based storage of projectors usage data and light source runtimes,,,
,,28059,Barco,,,,And when youre managing an entire fleet of rental devices the automated  cloud-based storage of such information will cut down manual administration between different projects,Positive,[],['automated']
,,28059,Barco,,,,These factors have a strong  effect on the overall performance of the projector and on the devices aging progress ,Positive,[],"['strong', 'progress']"
,,28059,Barco,,,,It also includes a two-week history graph displaying all changes in temperature and humidity while the projector was switched on and connected to the cloud ,Negative,['cloud'],[]
,,28059,Barco,,,,Set the flex brightness value in the cloud ,Negative,['cloud'],[]
,,28059,Barco,,,,Barcos UDM and UDX offer the unique  Flex² solution,Positive,[],['unique']
,,28059,Barco,,,,The integrated  feature allows you to tune and lock the projectors brightness and resolution for a specific project,Positive,[],['integrated']
,,28059,Barco,,,,Rental companies can cover a wider range of shows with fewer projectors in their fleet and other ProAV installations benefit  from the increased versatility  this feature brings to their investment,Positive,[],"['benefit', 'versatility']"
,,28059,Barco,,,,The Barco Insights platform now gives you the ability to configure the Flex² brightness value in the cloud  at any time and wherever you are,Negative,['cloud'],[]
,,28059,Barco,,,,The free  Barco Insights Monitor license even has some more additional features to offer,Positive,[],['free']
,,28059,Barco,,,,You can take custom notes on a specific projector eg mentions of damages or additional runtime information and save it in the cloud  to facilitate  the QA process,Negative,['cloud'],['facilitate']
,,28059,Barco,,,,So no more error-prone e-mails with serial numbers or post-its on flight cases,,,
,,28059,Barco,,,,And the online platform gives a central view of what firmware your projector fleet is on enabling quick insights into which device is up-to-date and which ones still need to be upgraded ,Positive,[],['upgraded']
"Metsä Fibre, part of Metsä Group, signed a preliminary agreement with ABB to supply electricity systems to the bioproduct mill in Kemi, Finland. The degree of Finnish origin for the delivery is high, more than 60%. It is estimated that for the entire Metsä Fibre bioproduct mill project the domestic content will be approximately 70%. The delivery that has been agreed between ABB and Metsä Fibre includes a significant amount of electrification and drives technology that is developed and manufactured in Finland at ABBs facilities in Vaasa and Helsinki. The preliminary agreement with ABB Finland includes the electrical systems for the entire bioproduct mill, as well as installations from high-voltage grid to mills internal electricity distribution system and electric motors. The value of the total delivery that has now been agreed would be approximately Euro 40 million. The total investment of the Metsä Fibres bioproduct mill is approximately Euro 1.5 billion. In addition to ABB, three other main partners have already been selected for the bioproduct mill project. Valmet would supply all the main equipment and automation, Fimpec would be the contractor for civil construction, and AFRY would be responsible for the engineering of the construction phase. Metsä Fibre has had long and successful cooperation with the aforementioned partners on projects that are strategically important to the company, such as the Äänekoski bioproduct mill project in Finland. Metsä Groups Kemi bioproduct mill project is progressing in many fronts, for example through financing negotiations and the development of the logistics needed for the new mill. Preparatory work is ongoing at the mill area in Kemi to ensure the smooth start of bioproduct mill construction immediately after the investment decision has been made. The investment decision is expected to be made earliest in the autumn of 2020 as the environmental permit process is completed. The Kemi bioproduct mill would produce annually 1.5 million tonnes of softwood and hardwood pulp, as well as numerous other bioproducts. It would employ approximately 250 people directly at the mill area in Kemi, and approximately 2,500 in its entire direct value chain in Finland. This is around 1,500 employees more than the current pulp mill. The bioproduct mills annual use of pulpwood, mainly procured in Finland, would be approximately 7.6 million cubic metres, 4.5 million cubic metres more than the present pulp mill. Metsä Fibre is a leading producer of bioproducts, biochemicals and bioenergy.
",Neutral,28052,ABB Ltd,[0.158],[],[0.211],The delivery that has been agreed between ABB and Metsä Fibre includes a significant  amount of electrification and drives technology that is developed and manufactured in Finland at ABBs facilities in Vaasa and Helsinki,Positive,[],['significant']
,,28052,ABB Ltd,,,,Metsä Fibre has had long and successful cooperation  with the aforementioned partners on projects that are strategically important  to the company such as the Äänekoski bioproduct mill project in Finland,Positive,[],"['cooperation', 'important']"
,,28052,ABB Ltd,,,,Preparatory work is ongoing at the mill area in Kemi to ensure  the smooth  start of bioproduct mill construction immediately after the investment decision has been made,Positive,[],"['ensure', 'smooth']"
"Acer is known for its value-for-money laptops and indeed upgrading its much popular Aspire lineup with powerful gaming capable hardware is a smart move by Acer. So its new Aspire 7 gaming laptop series is equipped last-gen CPUs i.e. 9th Gen Intel Core CPUs & AMD Ryzen 3000 mobile CPUs. Being a budget offering opting for last-gen CPUs might be the only choice for Acer to cut down costs. These CPUs are coupled with up to 32GB of DDR4 RAM and up to a 1TB M.2 PCIe SSD. For graphics, these laptops come with latest NVIDIA GeForce GTX-16 series graphics with up to GTX 1660 Ti and the base variant comes with GTX 1650. The Acer Aspire 7 features a 15.6 inch Full HD LED Backlit ComfyView TFT LCD D=display with 16:9 aspect ratio. The laptop has considerably narrower bezels to what weve seen previously on a gaming laptop with a modest 81.61% screen-to-body ratio. The laptop is indeed sleek, considering the fact you can game on it, weighs just 2.15 kg. For connectivity, we have Gigabit Ethernet, Bluetooth 5.0 and the latest Dual-band Wi-Fi 6 (802.11ax), also it comes with a backlit keyboard and a proprietary HD 720P Webcam. The 3 cell 48 WHr Li-ion battery promises a battery life up to 8.5 hours and comes included with a 135 W AC Adapter. For ports, the laptop comes with 1 x USB 2.0, 2 x USB 3.2 (1st Gen), 1 x USB Type C and an HDMI Port. It also features built-in dual stereo speakers with Acers TrueHarmony audio technology. The base variant of this Acer Aspire 7 laptop with 9th Gen Core i5-9300H & 8 GB DDR4 RAM along with 512 GB SSD & NVIDIA Geforce GTX 1650 is available for just ?54,990 on Flipkart. Do check out: ??TechnoSports-stay UPDATED?? Like this: Like Loading...
",Positive,28054,Acer Inc,[0.412],[0.088],[0.132],Acer is known for its value-for-money laptops and indeed upgrading its much popular  Aspire  lineup with powerful  gaming capable  hardware is a smart  move by Acer,Positive,[],"['popular', 'Aspire', 'powerful', 'capable', 'smart']"
,,28054,Acer Inc,,,,So its new Aspire  7 gaming laptop series is equipped  last-gen CPUs ie 9th Gen Intel Core CPUs & AMD Ryzen 3000 mobile CPUs,Positive,[],"['Aspire', 'equipped']"
,,28054,Acer Inc,,,,The Acer Aspire  7 features a 156 inch,Positive,[],['Aspire']
,,28054,Acer Inc,,,,Full HD LED  Backlit ComfyView TFT LCD D=display with 16:9 aspect ratio,Positive,[],['LED']
,,28054,Acer Inc,,,,The laptop has considerably narrower  bezels to what weve seen previously on a gaming laptop with a modest  8161% screen-to-body ratio,Negative,['narrower'],['modest']
,,28054,Acer Inc,,,,The laptop is indeed sleek  considering the fact you can game on it weighs just 215 kg,Positive,[],['sleek']
,,28054,Acer Inc,,,,The 3 cell 48 WHr Li-ion battery promises  a battery life up to 85 hours and comes included with a 135 W AC Adapter,Positive,[],['promises']
